100	0.0	0.0	0.0
120	0.0	0.0	0.0
140	0.0	0.0	0.0
160	7.102777185879679e-06	2.985684387322509e-06	1.1219869984436849e-05
180	4.9139674937653474e-05	4.042399610198558e-05	5.785535377332137e-05
